source_ip,destination_ip,source_port,destination_port,protocol,packet_size,packet_count,flow_duration,tcp_flags,connection_frequency,connection_density,reputation_score,label,attack_category
192.0.2.89,192.168.1.10,47932,8090,TCP,64,1,0.0692,S,169.0,84.0,64,1,Port Scan
192.168.1.83,203.0.113.20,51363,443,TCP,180,20,7.4446,A,6.0,2.0,0,0,Normal
192.168.1.47,203.0.113.33,44224,443,TCP,860,13,4.3731,A,2.0,5.0,6,0,Normal
203.0.113.195,192.168.1.50,30023,80,TCP,99,4145,0.4437,S,470.0,1.0,96,1,DDoS
192.168.1.97,203.0.113.31,3868,80,TCP,889,22,5.086,A,10.0,2.0,1,0,Normal
192.168.1.80,203.0.113.27,26915,80,UDP,726,8,0.587,,4.0,1.0,12,0,Normal
203.0.113.195,192.168.1.50,19401,80,TCP,93,2942,0.6017,S,741.0,1.0,97,1,DDoS
192.168.1.83,203.0.113.26,40009,443,TCP,426,13,9.9675,A,3.0,1.0,11,0,Normal
192.168.1.59,203.0.113.17,26509,80,UDP,545,4,5.049,,2.0,1.0,1,0,Normal
192.168.1.71,203.0.113.25,14758,443,TCP,699,13,4.2019,A,5.0,4.0,13,0,Normal
192.0.2.89,192.168.1.10,1069,4253,TCP,64,2,0.0283,S,270.0,97.0,79,1,Port Scan
192.168.1.79,203.0.113.32,39220,443,TCP,1409,6,7.4194,A,2.0,4.0,2,0,Normal
192.168.1.73,203.0.113.12,13230,443,TCP,301,8,8.1268,A,1.0,2.0,12,0,Normal
192.168.1.26,203.0.113.11,46817,443,UDP,783,13,5.517,,7.0,5.0,2,0,Normal
192.0.2.89,192.168.1.10,42867,8539,TCP,64,3,0.0229,S,160.0,73.0,54,1,Port Scan
203.0.113.195,192.168.1.50,56407,80,TCP,104,2330,0.5419,S,200.0,1.0,85,1,DDoS
203.0.113.195,192.168.1.20,11991,22,TCP,135,13,1.2743,PA,139.0,1.0,89,1,Brute Force
192.168.1.54,203.0.113.26,54150,443,UDP,1017,14,0.9558,,9.0,1.0,11,0,Normal
192.168.1.72,203.0.113.13,37654,80,TCP,852,4,7.4793,A,2.0,5.0,9,0,Normal
192.168.1.46,203.0.113.31,40842,80,TCP,1248,21,1.1682,A,7.0,3.0,1,0,Normal
192.168.1.22,203.0.113.37,58504,443,TCP,752,14,1.2169,A,2.0,5.0,7,0,Normal
192.168.1.97,203.0.113.88,55636,80,TCP,452,15,0.2998,PA,2.0,1.0,77,1,Phishing
198.51.100.42,192.168.1.50,1775,80,TCP,110,1834,0.1242,S,918.0,1.0,88,1,DDoS
192.0.2.89,192.168.1.20,40356,0,ICMP,32,1,0.0147,,55.0,20.0,48,1,Reconnaissance
203.0.113.195,192.168.1.50,3782,80,TCP,124,1098,0.7944,S,734.0,1.0,96,1,DDoS
198.51.100.42,192.168.1.50,26278,80,TCP,72,1370,1.0667,S,385.0,1.0,98,1,DDoS
192.0.2.89,192.168.1.10,52731,9698,TCP,64,2,0.0944,S,269.0,70.0,65,1,Port Scan
192.168.1.10,203.0.113.31,45180,443,TCP,408,5,1.1106,A,9.0,4.0,1,0,Normal
192.168.1.79,203.0.113.28,55514,80,UDP,193,23,5.425,,2.0,2.0,7,0,Normal
203.0.113.195,192.168.1.50,58354,80,TCP,105,1991,0.6,S,963.0,1.0,100,1,DDoS
198.51.100.42,192.168.1.50,39087,80,TCP,107,2830,0.94,S,768.0,1.0,88,1,DDoS
192.168.1.39,203.0.113.88,56455,80,TCP,224,13,1.457,PA,7.0,1.0,60,1,Phishing
192.168.1.26,203.0.113.45,23553,80,TCP,246,8,0.6604,A,1.0,2.0,13,0,Normal
198.51.100.42,192.168.1.50,1409,80,TCP,96,2573,1.146,S,616.0,1.0,86,1,DDoS
192.168.1.69,203.0.113.34,58462,80,TCP,1500,20,0.763,A,10.0,4.0,3,0,Normal
192.168.1.89,203.0.113.29,17844,443,TCP,1194,4,8.4094,A,5.0,4.0,10,0,Normal
192.168.1.81,203.0.113.7,18300,80,UDP,1223,11,8.7541,,1.0,4.0,0,0,Normal
192.168.1.84,203.0.113.15,39731,53,TCP,744,24,8.2881,A,9.0,1.0,13,0,Normal
192.168.1.22,203.0.113.34,55267,80,TCP,1481,7,9.4472,A,5.0,3.0,12,0,Normal
192.168.1.49,203.0.113.6,29348,443,TCP,1205,22,2.2122,A,10.0,5.0,11,0,Normal
192.168.1.84,203.0.113.10,38477,443,ICMP,147,23,4.8762,,3.0,5.0,8,0,Normal
192.168.1.99,198.51.100.42,6147,8080,TCP,266,7,0.9418,PA,37.0,1.0,92,1,Botnet
192.168.1.13,203.0.113.41,21746,443,UDP,454,30,6.7481,,9.0,3.0,14,0,Normal
192.168.1.84,203.0.113.13,27647,443,TCP,863,27,6.0521,A,10.0,3.0,6,0,Normal
192.168.1.24,203.0.113.38,3966,53,TCP,864,6,9.3822,A,5.0,4.0,4,0,Normal
192.168.1.92,203.0.113.7,35393,443,TCP,884,23,1.2434,A,5.0,4.0,10,0,Normal
192.0.2.89,192.168.1.22,39195,0,ICMP,32,1,0.0382,,59.0,18.0,74,1,Reconnaissance
192.168.1.33,203.0.113.46,27174,443,TCP,80,16,7.6823,A,5.0,5.0,4,0,Normal
192.168.1.99,198.51.100.42,18723,8080,TCP,111,9,0.3374,PA,33.0,1.0,96,1,Botnet
192.168.1.49,203.0.113.14,11339,80,TCP,1083,29,7.4627,A,5.0,1.0,5,0,Normal
198.51.100.42,192.168.1.50,5146,80,TCP,82,3140,0.4829,S,407.0,1.0,95,1,DDoS
192.0.2.89,192.168.1.10,10944,8561,TCP,64,3,0.0316,S,249.0,54.0,64,1,Port Scan
192.168.1.22,203.0.113.36,12804,80,TCP,805,6,9.5583,A,1.0,3.0,4,0,Normal
192.168.1.52,203.0.113.4,1564,53,TCP,801,23,9.0828,A,4.0,3.0,6,0,Normal
203.0.113.195,192.168.1.20,51325,22,TCP,233,39,1.0666,PA,108.0,1.0,87,1,Brute Force
192.168.1.45,203.0.113.27,19908,443,TCP,369,24,2.4296,A,3.0,1.0,0,0,Normal
192.168.1.42,203.0.113.88,40642,80,TCP,571,8,0.3417,PA,6.0,1.0,80,1,Phishing
192.168.1.95,203.0.113.1,53373,80,TCP,639,5,8.6226,A,9.0,4.0,7,0,Normal
192.168.1.64,203.0.113.12,18406,443,TCP,467,25,6.8123,A,8.0,4.0,4,0,Normal
203.0.113.195,192.168.1.20,46189,22,TCP,165,23,1.9123,PA,57.0,1.0,95,1,Brute Force
192.168.1.62,203.0.113.7,41833,443,TCP,1459,21,9.013,A,9.0,1.0,3,0,Normal
198.51.100.42,192.168.1.50,43828,80,TCP,84,3045,1.4628,S,552.0,1.0,99,1,DDoS
203.0.113.195,192.168.1.20,35058,22,TCP,249,21,2.8066,PA,66.0,1.0,91,1,Brute Force
198.51.100.42,192.168.1.50,57833,80,TCP,127,2100,1.2536,S,352.0,1.0,95,1,DDoS
192.0.2.89,192.168.1.10,21393,1913,TCP,64,1,0.09,S,319.0,93.0,67,1,Port Scan
203.0.113.195,192.168.1.20,50649,3389,TCP,221,20,1.9216,PA,124.0,1.0,85,1,Brute Force
192.168.1.95,203.0.113.28,34498,443,TCP,389,18,0.0811,A,5.0,4.0,12,0,Normal
192.168.1.99,198.51.100.42,32010,8080,TCP,239,8,1.9428,PA,29.0,1.0,95,1,Botnet
203.0.113.195,192.168.1.50,47342,80,TCP,90,3067,0.2012,S,420.0,1.0,97,1,DDoS
192.0.2.89,192.168.1.10,37425,2104,TCP,64,1,0.066,S,67.0,80.0,76,1,Port Scan
192.0.2.89,192.168.1.10,20392,1996,TCP,64,1,0.0807,S,91.0,67.0,79,1,Port Scan
192.0.2.89,192.168.1.10,19777,5776,TCP,64,3,0.0467,S,188.0,63.0,56,1,Port Scan
192.168.1.94,203.0.113.26,5554,80,UDP,1318,22,8.5035,,2.0,1.0,11,0,Normal
192.168.1.78,203.0.113.24,15886,443,TCP,561,10,8.8728,A,10.0,4.0,5,0,Normal
203.0.113.195,192.168.1.20,41801,22,TCP,180,33,4.1673,PA,68.0,1.0,87,1,Brute Force
192.0.2.89,192.168.1.10,20323,9037,TCP,64,3,0.0419,S,85.0,96.0,66,1,Port Scan
192.168.1.75,203.0.113.47,35331,443,UDP,253,19,8.3803,,8.0,5.0,12,0,Normal
192.168.1.99,198.51.100.42,4542,8080,TCP,255,7,0.5847,PA,39.0,1.0,96,1,Botnet
192.0.2.89,192.168.1.10,65094,3452,TCP,64,1,0.0126,S,135.0,61.0,57,1,Port Scan
192.168.1.39,203.0.113.46,58102,443,UDP,722,22,2.6477,,1.0,4.0,0,0,Normal
192.168.1.45,203.0.113.26,20018,443,TCP,487,17,6.8608,A,5.0,5.0,6,0,Normal
192.168.1.83,203.0.113.9,53292,443,TCP,1201,15,4.6386,A,8.0,4.0,15,0,Normal
192.168.1.45,203.0.113.12,17790,443,TCP,1004,3,0.1898,A,7.0,4.0,13,0,Normal
192.168.1.40,203.0.113.1,57360,80,TCP,787,27,4.0281,A,1.0,4.0,12,0,Normal
203.0.113.195,192.168.1.20,64092,22,TCP,174,37,4.1498,PA,112.0,1.0,84,1,Brute Force
192.0.2.89,192.168.1.10,8948,7877,TCP,64,3,0.0792,S,440.0,78.0,54,1,Port Scan
192.168.1.67,203.0.113.20,28985,22,TCP,505,11,5.991,A,4.0,1.0,9,0,Normal
192.168.1.57,203.0.113.10,48335,443,TCP,801,27,6.442,A,7.0,5.0,5,0,Normal
192.0.2.89,192.168.1.140,44425,0,ICMP,32,2,0.0494,,22.0,21.0,52,1,Reconnaissance
192.168.1.15,203.0.113.13,17563,80,TCP,605,23,2.0638,A,6.0,5.0,8,0,Normal
192.0.2.89,192.168.1.10,38922,5759,TCP,64,1,0.0162,S,183.0,61.0,53,1,Port Scan
192.168.1.55,203.0.113.29,2930,80,UDP,860,30,7.4961,,8.0,5.0,2,0,Normal
192.0.2.89,192.168.1.10,32077,8668,TCP,64,1,0.0092,S,260.0,96.0,60,1,Port Scan
192.168.1.31,203.0.113.46,38994,443,TCP,804,14,7.3837,A,9.0,3.0,8,0,Normal
192.0.2.89,192.168.1.10,11963,3418,TCP,64,2,0.0201,S,402.0,75.0,60,1,Port Scan
192.0.2.89,192.168.1.10,38785,7803,TCP,64,2,0.0372,S,157.0,73.0,75,1,Port Scan
192.168.1.99,198.51.100.42,37658,8080,TCP,252,6,0.2387,PA,32.0,1.0,93,1,Botnet
203.0.113.195,192.168.1.20,51777,22,TCP,238,15,4.1465,PA,139.0,1.0,84,1,Brute Force
192.168.1.94,203.0.113.14,13606,8080,ICMP,1308,9,6.0733,,8.0,4.0,3,0,Normal
192.168.1.71,203.0.113.8,24834,53,UDP,120,30,0.3412,,2.0,1.0,7,0,Normal
192.0.2.89,192.168.1.51,40987,846,UDP,64,2,0.0255,,30.0,14.0,56,1,Reconnaissance
192.168.1.71,203.0.113.36,39364,80,UDP,90,22,0.8794,,9.0,4.0,3,0,Normal
203.0.113.195,192.168.1.50,53467,80,TCP,107,1233,1.4737,S,692.0,1.0,92,1,DDoS
192.168.1.100,185.156.177.5,35778,443,TCP,1318,286,26.2907,A,2.0,1.0,85,1,Malware
192.168.1.39,203.0.113.5,39299,53,TCP,871,24,1.1905,A,3.0,2.0,14,0,Normal
192.168.1.99,198.51.100.42,12899,8080,TCP,199,8,1.1785,PA,38.0,1.0,92,1,Botnet
192.168.1.91,203.0.113.88,59731,80,TCP,549,10,0.7771,PA,5.0,1.0,65,1,Phishing
192.0.2.89,192.168.1.10,51370,1571,TCP,64,2,0.0679,S,155.0,90.0,75,1,Port Scan
192.0.2.89,192.168.1.10,13009,6657,TCP,64,3,0.0556,S,324.0,91.0,71,1,Port Scan
192.0.2.89,192.168.1.10,37088,3285,TCP,64,2,0.0506,S,295.0,87.0,59,1,Port Scan
203.0.113.195,192.168.1.50,55371,80,TCP,70,4564,0.3355,S,405.0,1.0,89,1,DDoS
192.168.1.72,203.0.113.47,33136,443,UDP,1073,15,6.582,,6.0,5.0,12,0,Normal
203.0.113.195,192.168.1.20,54008,22,TCP,194,22,4.2771,PA,111.0,1.0,88,1,Brute Force
203.0.113.35,192.168.1.15,64754,80,TCP,3109,9,2.1194,PA,7.0,1.0,30,1,SQL Injection
192.168.1.65,203.0.113.17,9524,22,TCP,112,11,7.7488,A,4.0,4.0,15,0,Normal
192.168.1.27,203.0.113.18,12142,443,TCP,1389,22,0.0655,A,5.0,5.0,12,0,Normal
203.0.113.11,192.168.1.15,21656,80,TCP,3231,12,1.1991,PA,8.0,1.0,40,1,SQL Injection
192.168.1.51,203.0.113.4,3156,80,TCP,1051,27,5.2545,A,6.0,2.0,6,0,Normal
192.0.2.89,192.168.1.156,14047,248,UDP,64,1,0.0209,,58.0,29.0,73,1,Reconnaissance
192.168.1.52,203.0.113.41,3835,22,TCP,630,25,8.1161,A,1.0,4.0,7,0,Normal
192.168.1.82,203.0.113.26,31078,80,TCP,177,9,9.6762,A,5.0,1.0,11,0,Normal
192.168.1.77,203.0.113.14,1109,443,ICMP,855,26,2.192,,5.0,1.0,10,0,Normal
203.0.113.195,192.168.1.50,7797,80,TCP,90,4037,0.3829,S,498.0,1.0,97,1,DDoS
198.51.100.42,192.168.1.50,31647,80,TCP,91,2528,1.2911,S,339.0,1.0,100,1,DDoS
192.168.1.54,203.0.113.46,13906,80,TCP,1232,29,6.1971,A,5.0,1.0,10,0,Normal
192.168.1.20,203.0.113.46,39994,80,TCP,173,7,7.09,A,10.0,3.0,2,0,Normal
203.0.113.12,192.168.1.15,4521,80,TCP,3984,12,0.7754,PA,8.0,1.0,29,1,SQL Injection
192.168.1.100,45.227.254.3,22513,443,TCP,1489,293,39.8616,A,2.0,1.0,93,1,Malware
192.168.1.20,203.0.113.30,13889,443,TCP,108,10,4.2769,A,5.0,3.0,6,0,Normal
192.168.1.69,203.0.113.45,59314,443,ICMP,979,13,8.6235,,6.0,3.0,15,0,Normal
192.168.1.95,203.0.113.41,35633,80,TCP,494,21,8.5516,A,1.0,3.0,5,0,Normal
192.0.2.89,192.168.1.10,27886,5475,TCP,64,2,0.0759,S,80.0,80.0,52,1,Port Scan
192.168.1.43,203.0.113.47,42738,80,TCP,1496,30,5.4221,A,2.0,2.0,5,0,Normal
192.168.1.99,198.51.100.42,16697,8080,TCP,148,5,1.0348,PA,26.0,1.0,95,1,Botnet
198.51.100.42,192.168.1.50,40229,80,TCP,127,2535,0.6757,S,712.0,1.0,99,1,DDoS
192.168.1.49,203.0.113.24,1612,443,TCP,1484,13,5.0552,A,1.0,4.0,2,0,Normal
192.168.1.95,203.0.113.22,50732,80,TCP,1350,4,8.0284,A,7.0,3.0,3,0,Normal
192.168.1.58,203.0.113.1,59118,443,TCP,939,3,2.6806,A,8.0,1.0,14,0,Normal
192.168.1.69,203.0.113.39,35608,443,TCP,1165,9,6.8105,A,5.0,4.0,8,0,Normal
203.0.113.195,192.168.1.20,34597,22,TCP,238,16,4.7188,PA,72.0,1.0,89,1,Brute Force
192.168.1.88,203.0.113.4,46250,443,TCP,78,24,8.6811,A,5.0,5.0,4,0,Normal
203.0.113.195,192.168.1.20,32429,22,TCP,243,37,3.2163,PA,134.0,1.0,87,1,Brute Force
198.51.100.42,192.168.1.50,52919,80,TCP,127,4006,1.1419,S,533.0,1.0,93,1,DDoS
192.168.1.18,203.0.113.46,63162,443,ICMP,611,11,8.8887,,9.0,5.0,10,0,Normal
198.51.100.42,192.168.1.50,49680,80,TCP,119,3545,0.1071,S,930.0,1.0,95,1,DDoS
203.0.113.195,192.168.1.50,11150,80,TCP,90,1802,1.2668,S,864.0,1.0,86,1,DDoS
192.168.1.27,203.0.113.19,59936,443,UDP,1307,7,9.4763,,10.0,4.0,12,0,Normal
192.168.1.98,203.0.113.36,13858,443,TCP,107,10,9.5944,A,3.0,2.0,11,0,Normal
192.168.1.50,203.0.113.36,56709,443,UDP,786,15,2.6547,,1.0,2.0,0,0,Normal
203.0.113.195,192.168.1.50,29870,80,TCP,123,1974,0.3919,S,367.0,1.0,85,1,DDoS
192.168.1.31,203.0.113.34,8722,443,UDP,1350,7,6.0965,,4.0,1.0,10,0,Normal
192.168.1.100,45.227.254.3,1310,443,TCP,1219,408,46.6935,A,4.0,1.0,99,1,Malware
192.168.1.30,203.0.113.40,34917,443,UDP,177,7,3.0166,,2.0,1.0,7,0,Normal
192.168.1.23,203.0.113.43,60664,443,TCP,773,4,2.9802,A,5.0,4.0,6,0,Normal
192.168.1.100,45.227.254.3,61003,443,TCP,1500,154,49.6242,A,2.0,1.0,89,1,Malware
203.0.113.195,192.168.1.50,55486,80,TCP,74,3569,0.8501,S,697.0,1.0,89,1,DDoS
192.168.1.99,198.51.100.42,57356,8080,TCP,133,10,1.2151,PA,16.0,1.0,98,1,Botnet
203.0.113.195,192.168.1.20,23522,22,TCP,214,20,3.367,PA,61.0,1.0,81,1,Brute Force
203.0.113.49,192.168.1.15,62422,80,TCP,3855,9,1.6337,PA,2.0,1.0,31,1,SQL Injection
192.168.1.57,203.0.113.29,53400,53,TCP,94,13,8.2473,A,5.0,5.0,9,0,Normal
192.168.1.99,198.51.100.42,39375,8080,TCP,165,9,0.6474,PA,28.0,1.0,90,1,Botnet
203.0.113.195,192.168.1.20,16577,22,TCP,218,21,3.4053,PA,132.0,1.0,86,1,Brute Force
203.0.113.195,192.168.1.20,25158,22,TCP,167,31,2.7865,PA,129.0,1.0,90,1,Brute Force
192.168.1.90,203.0.113.10,20686,443,TCP,989,17,6.2796,A,8.0,3.0,11,0,Normal
198.51.100.42,192.168.1.50,38669,80,TCP,121,4713,0.3077,S,495.0,1.0,92,1,DDoS
192.168.1.13,203.0.113.33,32646,80,TCP,1026,22,6.1608,A,1.0,4.0,1,0,Normal
192.168.1.60,203.0.113.4,47600,8080,TCP,741,12,8.9281,A,10.0,3.0,9,0,Normal
198.51.100.42,192.168.1.50,38326,80,TCP,80,3992,0.3765,S,777.0,1.0,95,1,DDoS
192.168.1.86,203.0.113.23,52672,443,UDP,1413,16,8.4561,,2.0,2.0,10,0,Normal
192.168.1.51,203.0.113.29,24880,443,UDP,516,21,3.4416,,1.0,2.0,14,0,Normal
192.168.1.64,203.0.113.16,29265,443,TCP,603,17,6.2444,A,1.0,4.0,9,0,Normal
192.168.1.87,203.0.113.37,9145,443,TCP,381,28,9.1136,A,3.0,4.0,4,0,Normal
192.168.1.68,203.0.113.30,45558,80,TCP,877,18,3.6109,A,2.0,3.0,11,0,Normal
192.168.1.12,203.0.113.88,63180,80,TCP,225,15,0.2726,PA,6.0,1.0,71,1,Phishing
192.168.1.24,203.0.113.48,23069,443,UDP,556,20,7.9052,,6.0,3.0,10,0,Normal
192.168.1.26,203.0.113.34,59202,443,ICMP,808,29,9.2371,,3.0,1.0,13,0,Normal
192.168.1.89,203.0.113.2,37609,443,TCP,503,24,2.0433,A,8.0,4.0,13,0,Normal
192.168.1.99,198.51.100.42,34380,8080,TCP,290,6,1.203,PA,11.0,1.0,98,1,Botnet
192.168.1.21,203.0.113.15,28377,443,ICMP,168,27,2.9441,,2.0,4.0,2,0,Normal
198.51.100.42,192.168.1.50,25308,80,TCP,93,4242,0.4123,S,769.0,1.0,97,1,DDoS
198.51.100.42,192.168.1.50,59165,80,TCP,128,795,0.8649,S,861.0,1.0,85,1,DDoS
192.168.1.34,203.0.113.42,65217,22,TCP,132,5,3.6919,A,9.0,2.0,2,0,Normal
192.168.1.81,203.0.113.44,7108,443,TCP,820,6,8.4138,A,3.0,1.0,5,0,Normal
192.168.1.34,203.0.113.88,27624,80,TCP,421,14,0.5159,PA,11.0,1.0,61,1,Phishing
192.168.1.43,203.0.113.13,13144,80,TCP,1427,3,6.6944,A,4.0,5.0,14,0,Normal
192.168.1.48,203.0.113.13,35021,443,ICMP,1405,8,9.9429,,2.0,5.0,6,0,Normal
192.168.1.91,203.0.113.26,35640,443,UDP,644,12,9.5264,,8.0,5.0,3,0,Normal
192.168.1.95,203.0.113.36,50352,443,TCP,908,27,7.7315,A,7.0,4.0,7,0,Normal
192.168.1.90,203.0.113.37,50027,80,TCP,340,11,7.3941,A,9.0,2.0,9,0,Normal
203.0.113.19,192.168.1.15,34611,80,TCP,3769,9,1.1952,PA,7.0,1.0,36,1,SQL Injection
192.168.1.52,203.0.113.9,28092,443,TCP,626,12,8.4838,A,5.0,4.0,6,0,Normal
203.0.113.195,192.168.1.50,51257,80,TCP,120,2462,0.9314,S,866.0,1.0,95,1,DDoS
203.0.113.195,192.168.1.50,34990,80,TCP,85,2733,0.5355,S,739.0,1.0,99,1,DDoS
192.0.2.89,192.168.1.146,44523,0,ICMP,32,2,0.0132,,51.0,31.0,67,1,Reconnaissance
198.51.100.42,192.168.1.50,27459,80,TCP,112,1750,1.2091,S,797.0,1.0,85,1,DDoS
192.168.1.84,203.0.113.88,56525,80,TCP,414,11,1.068,PA,10.0,1.0,62,1,Phishing
192.168.1.20,203.0.113.17,63855,80,TCP,1418,6,9.8637,A,3.0,2.0,4,0,Normal
192.168.1.66,203.0.113.4,16948,80,TCP,1395,24,6.3051,A,3.0,3.0,12,0,Normal
203.0.113.195,192.168.1.20,37736,3389,TCP,186,16,2.9439,PA,101.0,1.0,88,1,Brute Force
192.168.1.99,198.51.100.42,4512,8080,TCP,177,7,1.443,PA,43.0,1.0,95,1,Botnet
192.168.1.17,203.0.113.7,33514,443,TCP,564,19,0.5241,A,5.0,3.0,10,0,Normal
203.0.113.195,192.168.1.20,39304,22,TCP,223,30,4.3027,PA,88.0,1.0,92,1,Brute Force
192.0.2.89,192.168.1.10,37830,2159,TCP,64,2,0.0641,S,295.0,91.0,63,1,Port Scan
192.168.1.23,203.0.113.10,18137,443,TCP,587,23,9.407,A,5.0,2.0,13,0,Normal
203.0.113.195,192.168.1.20,61021,22,TCP,239,18,2.4205,PA,142.0,1.0,88,1,Brute Force
192.168.1.77,203.0.113.4,53428,80,TCP,427,11,0.4327,A,5.0,2.0,2,0,Normal
203.0.113.195,192.168.1.20,65294,3389,TCP,222,37,1.5492,PA,61.0,1.0,90,1,Brute Force
192.0.2.89,192.168.1.105,6451,0,ICMP,32,2,0.0317,,40.0,24.0,60,1,Reconnaissance
198.51.100.42,192.168.1.50,58638,80,TCP,87,2036,1.2661,S,926.0,1.0,100,1,DDoS
192.168.1.86,203.0.113.43,59943,443,UDP,905,16,7.1051,,4.0,2.0,15,0,Normal
192.168.1.98,203.0.113.44,45039,22,TCP,1480,21,7.1695,A,5.0,2.0,6,0,Normal
192.168.1.53,203.0.113.34,14423,80,TCP,260,20,0.0256,A,1.0,5.0,2,0,Normal
203.0.113.195,192.168.1.50,49302,80,TCP,98,1167,0.5894,S,870.0,1.0,94,1,DDoS
198.51.100.42,192.168.1.50,39059,80,TCP,124,1587,0.1265,S,384.0,1.0,96,1,DDoS
192.168.1.100,45.227.254.3,41421,443,TCP,1457,212,50.1897,A,1.0,1.0,89,1,Malware
203.0.113.195,192.168.1.20,62770,22,TCP,138,17,2.7124,PA,31.0,1.0,84,1,Brute Force
192.168.1.67,203.0.113.88,59817,80,TCP,302,10,1.27,PA,3.0,1.0,69,1,Phishing
192.168.1.18,203.0.113.3,30319,80,UDP,381,10,0.4468,,4.0,1.0,4,0,Normal
192.168.1.97,203.0.113.32,30087,8080,TCP,573,12,8.0005,A,3.0,4.0,13,0,Normal
192.168.1.99,198.51.100.42,27974,8080,TCP,122,7,1.8182,PA,32.0,1.0,95,1,Botnet
198.51.100.42,192.168.1.50,34459,80,TCP,107,3217,0.3097,S,667.0,1.0,89,1,DDoS
192.168.1.40,203.0.113.49,59629,443,TCP,1445,4,2.4271,A,8.0,1.0,4,0,Normal
192.168.1.15,203.0.113.27,30822,443,TCP,707,26,1.1362,A,1.0,3.0,13,0,Normal
198.51.100.42,192.168.1.50,37059,80,TCP,73,1122,1.4601,S,285.0,1.0,87,1,DDoS
192.168.1.100,185.156.177.5,56689,443,TCP,1386,173,48.9691,A,2.0,1.0,94,1,Malware
192.168.1.22,203.0.113.17,53679,443,TCP,1489,10,9.1912,A,1.0,3.0,8,0,Normal
198.51.100.42,192.168.1.50,35740,80,TCP,71,4375,1.3549,S,795.0,1.0,94,1,DDoS
192.0.2.89,192.168.1.102,13367,543,UDP,64,2,0.0377,,52.0,50.0,61,1,Reconnaissance
192.168.1.30,203.0.113.88,49469,80,TCP,233,15,0.6199,PA,6.0,1.0,77,1,Phishing
192.0.2.89,192.168.1.10,34081,4661,TCP,64,2,0.0777,S,420.0,65.0,57,1,Port Scan
192.168.1.41,203.0.113.24,65283,8080,ICMP,479,16,7.6419,,1.0,3.0,15,0,Normal
198.51.100.42,192.168.1.50,47467,80,TCP,100,523,0.2673,S,989.0,1.0,93,1,DDoS
192.168.1.86,203.0.113.88,16312,80,TCP,582,5,0.5504,PA,2.0,1.0,63,1,Phishing
192.168.1.39,203.0.113.7,54692,443,TCP,762,8,7.0406,A,10.0,2.0,7,0,Normal
192.168.1.10,203.0.113.16,57555,443,UDP,1349,9,8.1994,,8.0,1.0,14,0,Normal
192.168.1.39,203.0.113.39,43094,443,UDP,1168,29,3.7474,,9.0,1.0,14,0,Normal
192.168.1.36,203.0.113.2,25835,443,TCP,974,22,3.756,A,6.0,5.0,3,0,Normal
192.168.1.22,203.0.113.17,33371,53,TCP,548,26,9.679,A,10.0,2.0,0,0,Normal
192.168.1.87,203.0.113.9,51059,22,UDP,205,25,9.8105,,6.0,3.0,2,0,Normal
203.0.113.9,192.168.1.15,51778,80,TCP,4211,12,1.0297,PA,5.0,1.0,19,1,SQL Injection
192.168.1.99,198.51.100.42,43201,8080,TCP,189,7,1.438,PA,50.0,1.0,94,1,Botnet
192.168.1.76,203.0.113.36,61846,443,UDP,790,30,8.2821,,6.0,5.0,6,0,Normal
192.168.1.59,203.0.113.41,62063,443,TCP,818,29,4.6762,A,8.0,4.0,11,0,Normal
198.51.100.42,192.168.1.50,1463,80,TCP,82,3984,1.0136,S,938.0,1.0,90,1,DDoS
192.168.1.100,185.156.177.5,30526,443,TCP,1265,439,58.8006,A,4.0,1.0,97,1,Malware
192.168.1.57,203.0.113.7,49495,443,TCP,196,29,1.2216,A,7.0,5.0,0,0,Normal
192.0.2.89,192.168.1.10,49488,9628,TCP,64,3,0.0077,S,192.0,86.0,50,1,Port Scan
198.51.100.42,192.168.1.50,54408,80,TCP,127,1613,1.0664,S,882.0,1.0,90,1,DDoS
198.51.100.42,192.168.1.50,35586,80,TCP,127,4521,1.1989,S,286.0,1.0,93,1,DDoS
192.0.2.89,192.168.1.10,45000,1648,TCP,64,1,0.0568,S,268.0,91.0,70,1,Port Scan
203.0.113.46,192.168.1.15,51677,80,TCP,3641,12,1.0057,PA,4.0,1.0,40,1,SQL Injection
192.168.1.95,203.0.113.5,39993,443,TCP,863,14,6.9567,A,10.0,1.0,5,0,Normal
192.168.1.100,45.227.254.3,10808,443,TCP,1322,255,52.0516,A,5.0,1.0,99,1,Malware
192.168.1.28,203.0.113.41,49424,22,UDP,1005,24,7.9728,,9.0,5.0,5,0,Normal
203.0.113.195,192.168.1.20,24073,22,TCP,196,33,4.5171,PA,122.0,1.0,93,1,Brute Force
192.168.1.37,203.0.113.10,42899,443,TCP,451,18,3.6374,A,2.0,5.0,4,0,Normal
192.168.1.89,203.0.113.8,48919,80,UDP,1067,6,7.2721,,5.0,5.0,14,0,Normal
192.168.1.65,203.0.113.47,62881,80,TCP,1086,12,4.5168,A,4.0,3.0,10,0,Normal
192.168.1.100,185.156.177.5,43924,443,TCP,1496,359,37.464,A,1.0,1.0,87,1,Malware
198.51.100.42,192.168.1.50,24005,80,TCP,96,3612,0.6961,S,791.0,1.0,88,1,DDoS
192.168.1.80,203.0.113.26,10769,80,TCP,1069,15,1.1282,A,2.0,5.0,13,0,Normal
